Time(s),Input(v),Output(v),Output(m)
20.3,2.512,1.854,3.253
20.4,2.512,1.868,3.277
20.5,2.512,1.882,3.301
20.6,2.512,1.896,3.326
20.7,2.512,1.910,3.350
20.8,2.512,1.924,3.375
20.9,2.512,1.938,3.399
21,2.512,1.952,3.424
21.1,2.512,1.966,3.448
21.2,2.512,1.980,3.473
21.3,2.512,1.994,3.498
21.4,2.512,2.008,3.523
21.5,2.512,2.022,3.547
21.6,2.503,2.036,3.572
21.7,2.512,2.050,3.597
21.8,2.512,2.064,3.622
21.9,2.503,2.078,3.646
22,2.512,2.093,3.671
22.1,2.512,2.107,3.696
22.2,2.503,2.121,3.721
22.3,2.512,2.135,3.745
22.4,2.503,2.149,3.770
22.5,2.512,2.163,3.794
22.6000000000001,2.512,2.177,3.819
22.7000000000001,2.503,2.191,3.843
22.8000000000001,2.512,2.205,3.868
22.9000000000001,2.512,2.219,3.892
23.0000000000001,2.503,2.233,3.917
23.1000000000001,2.512,2.247,3.941
23.2000000000001,2.512,2.261,3.966
23.3000000000001,2.512,2.274,3.990
23.4000000000001,2.512,2.288,4.015
23.5000000000001,2.512,2.302,4.039
23.6000000000001,2.512,2.317,4.064
23.7000000000001,2.503,2.331,4.089
23.8000000000001,2.503,2.345,4.113
23.9000000000001,2.512,2.358,4.138
24.0000000000001,2.512,2.372,4.162
24.1000000000001,2.512,2.386,4.187
24.2000000000001,2.503,2.400,4.211
24.3000000000001,2.503,2.414,4.236
24.4000000000001,2.512,2.428,4.260
24.5000000000001,2.503,2.442,4.284
24.6000000000001,2.503,2.456,4.308
24.7000000000001,2.512,2.469,4.332
24.8000000000001,2.503,2.483,4.357
24.9000000000001,2.512,2.497,4.381
25.0000000000001,2.512,2.511,4.405
25.1000000000001,2.503,2.524,4.429
25.2000000000001,2.503,2.538,4.453
25.3000000000001,2.512,2.552,4.476
25.4000000000001,2.512,2.565,4.500
25.5000000000001,2.503,2.579,4.524
25.6000000000001,2.512,2.592,4.548
25.7000000000001,2.503,2.606,4.572
25.8000000000001,2.503,2.619,4.596
25.9000000000001,2.503,2.633,4.619
26.0000000000001,2.503,2.646,4.643
26.1000000000001,2.512,2.660,4.666
26.2000000000001,2.503,2.673,4.689
26.3000000000001,2.512,2.686,4.713
26.4000000000001,2.503,2.700,4.736
26.5000000000001,2.512,2.713,4.759
26.6000000000001,2.512,2.726,4.783
26.7000000000001,2.512,2.739,4.806
26.8000000000001,2.503,2.753,4.829
26.9000000000001,2.512,2.766,4.852
27.0000000000001,2.503,2.779,4.876
27.1000000000001,2.512,2.792,4.899
27.2000000000001,2.512,2.806,4.922
27.3000000000001,2.512,2.819,4.945
27.4000000000001,2.512,2.832,4.969
27.5000000000001,2.503,2.846,4.992
27.6000000000001,2.503,2.859,5.015
27.7000000000001,2.503,2.872,5.039
27.8000000000001,2.503,2.885,5.062
27.9000000000001,2.512,2.898,5.085
28.0000000000001,2.512,2.911,5.107
28.1000000000001,2.503,2.924,5.130
28.2000000000001,2.503,2.937,5.153
28.3000000000001,2.512,2.950,5.176
28.4000000000001,2.503,2.963,5.199
28.5000000000001,2.503,2.976,5.222
28.6000000000001,2.503,2.989,5.244
28.7000000000001,2.503,3.002,5.267
28.8000000000001,2.512,3.015,5.289
28.9000000000001,2.503,3.028,5.312
29.0000000000001,2.512,3.040,5.334
29.1000000000001,2.503,3.053,5.356
29.2000000000001,2.512,3.066,5.379
29.3000000000001,2.503,3.078,5.401
29.4000000000001,2.503,3.091,5.423
29.5000000000001,2.503,3.104,5.445
29.6000000000002,2.512,3.116,5.467
29.7000000000002,2.503,3.129,5.489
29.8000000000002,2.512,3.141,5.511
29.9000000000002,2.503,3.154,5.533
30.0000000000002,2.503,3.166,5.555
30.1000000000002,2.503,3.179,5.577
30.2000000000002,2.503,3.191,5.598
30.3000000000002,2.503,3.203,5.620
30.4000000000002,2.503,3.216,5.641
30.5000000000002,2.503,3.228,5.663
30.6000000000002,2.503,3.240,5.684
30.7000000000002,2.512,3.252,5.705
30.8000000000002,2.503,3.264,5.726
30.9000000000002,2.512,3.276,5.748
31.0000000000002,2.503,3.288,5.769
31.1000000000002,2.503,3.300,5.790
31.2000000000002,2.503,3.312,5.811
31.3000000000002,2.503,3.324,5.832
31.4000000000002,2.503,3.336,5.852
31.5000000000002,2.503,3.348,5.873
31.6000000000002,2.503,3.359,5.894
31.7000000000002,2.503,3.371,5.914
31.8000000000002,2.503,3.383,5.934
31.9000000000002,2.503,3.394,5.955
32.0000000000002,2.503,3.406,5.975
32.1000000000002,2.503,3.417,5.995
32.2000000000002,2.503,3.428,6.015
32.3000000000002,2.503,3.440,6.035
32.4000000000002,2.503,3.451,6.054
32.5000000000002,2.503,3.462,6.074
32.6000000000002,2.503,3.473,6.094
32.7000000000002,2.503,3.485,6.113
32.8000000000002,2.503,3.496,6.133
32.9000000000002,2.512,3.507,6.152
33.0000000000002,2.503,3.518,6.171
33.1000000000002,2.503,3.529,6.191
33.2000000000002,2.503,3.540,6.210
33.3000000000002,2.503,3.551,6.229
33.4000000000002,2.503,3.561,6.248
33.5000000000002,2.503,3.572,6.267
33.6000000000002,2.503,3.583,6.286
33.7000000000002,2.503,3.594,6.305
33.8000000000002,2.503,3.604,6.323
33.9000000000002,2.503,3.615,6.342
34.0000000000002,2.503,3.625,6.360
34.1000000000002,2.503,3.636,6.379
34.2000000000002,2.503,3.646,6.397
34.3000000000002,2.503,3.657,6.415
34.4000000000002,2.503,3.667,6.434
34.5000000000002,2.493,3.677,6.452
34.6000000000002,2.503,3.688,6.470
34.7000000000002,2.503,3.698,6.487
34.8000000000002,2.512,3.708,6.505
34.9000000000002,2.503,3.718,6.523
35.0000000000002,2.503,3.728,6.541
35.1000000000002,2.503,3.738,6.558
35.2000000000002,2.503,3.748,6.576
35.3000000000002,2.503,3.758,6.593
35.4000000000002,2.503,3.768,6.611
35.5000000000002,2.503,3.778,6.628
35.6000000000002,2.503,3.788,6.645
35.7000000000002,2.503,3.797,6.662
35.8000000000002,2.503,3.807,6.679
35.9000000000002,2.503,3.817,6.696
36.0000000000002,2.503,3.827,6.713
36.1000000000002,2.503,3.836,6.730
36.2000000000002,2.503,3.846,6.747
36.3000000000002,2.503,3.855,6.764
36.4000000000002,2.503,3.865,6.780
36.5000000000002,2.503,3.874,6.797
36.6000000000003,2.503,3.884,6.813
36.7000000000003,2.503,3.893,6.830
36.8000000000003,2.503,3.902,6.846
36.9000000000003,2.503,3.911,6.862
37.0000000000003,2.503,3.921,6.878
37.1000000000003,2.503,3.930,6.895
37.2000000000003,2.503,3.939,6.911
37.3000000000003,2.503,3.948,6.927
37.4000000000003,2.503,3.957,6.943
37.5000000000003,2.503,3.966,6.958
37.6000000000003,2.503,3.975,6.974
37.7000000000003,2.503,3.984,6.990
37.8000000000003,2.503,3.993,7.006
37.9000000000003,2.503,4.002,7.021
38.0000000000003,2.493,4.011,7.037
38.1000000000003,2.503,4.020,7.052
38.2000000000003,2.503,4.028,7.067
38.3000000000003,2.503,4.037,7.083
38.4000000000003,2.503,4.046,7.098
38.5000000000003,2.493,4.054,7.113
38.6000000000003,2.503,4.063,7.128
38.7000000000003,2.512,4.071,7.142
38.8000000000003,2.503,4.080,7.157
38.9000000000003,2.503,4.088,7.172
39.0000000000003,2.503,4.097,7.187
39.1000000000003,2.503,4.105,7.202
39.2000000000003,2.503,4.113,7.216
39.3000000000003,2.503,4.122,7.231
39.4000000000003,2.503,4.130,7.245
39.5000000000003,2.503,4.138,7.260
39.6000000000003,2.493,4.146,7.274
39.7000000000003,2.503,4.154,7.288
39.8000000000003,2.503,4.162,7.303
39.9000000000003,2.503,4.170,7.317
40.0000000000003,2.503,4.178,7.331
40.1000000000003,2.503,4.186,7.345
40.2000000000003,2.503,4.194,7.359
40.3000000000003,2.503,4.202,7.372
40.4000000000003,2.493,4.210,7.386
40.5000000000003,2.503,4.218,7.400
40.6000000000003,2.503,4.226,7.413
40.7000000000003,2.503,4.233,7.427
40.8000000000003,2.503,4.241,7.440
40.9000000000003,2.503,4.249,7.454
41.0000000000003,2.503,4.256,7.467
41.1000000000003,2.503,4.264,7.480
41.2000000000003,2.503,4.271,7.494
41.3000000000003,2.503,4.279,7.507
41.4000000000003,2.503,4.286,7.520
41.5000000000003,2.493,4.294,7.533
41.6000000000003,2.503,4.301,7.546
41.7000000000003,2.503,4.309,7.559
41.8000000000003,2.503,4.316,7.572
41.9000000000003,2.503,4.323,7.584
42.0000000000003,2.503,4.330,7.597
42.1000000000003,2.503,4.338,7.610
42.2000000000003,2.493,4.345,7.622
42.3000000000003,2.493,4.352,7.635
42.4000000000003,2.503,4.359,7.647
42.5000000000003,2.493,4.366,7.659
42.6000000000003,2.503,4.373,7.671
42.7000000000003,2.503,4.379,7.683
42.8000000000003,2.503,4.386,7.695
42.9000000000003,2.503,4.393,7.707
43.0000000000003,2.503,4.400,7.719
43.1000000000003,2.503,4.406,7.730
43.2000000000003,2.503,4.413,7.742
43.3000000000003,2.503,4.420,7.754
43.4000000000003,2.503,4.426,7.765
43.5000000000003,2.493,4.433,7.777
43.6000000000003,2.503,4.439,7.788
43.7000000000004,2.493,4.446,7.800
43.8000000000004,2.503,4.452,7.811
43.9000000000004,2.503,4.459,7.822
44.0000000000004,2.503,4.465,7.833
44.1000000000004,2.493,4.471,7.844
44.2000000000004,2.503,4.477,7.855
44.3000000000004,2.503,4.484,7.866
44.4000000000004,2.503,4.490,7.877
44.5000000000004,2.512,4.496,7.888
44.6000000000004,2.503,4.502,7.898
44.7000000000004,2.503,4.508,7.909
44.8000000000004,2.503,4.515,7.920
44.9000000000004,2.503,4.521,7.931
45.0000000000004,2.503,4.527,7.942
45.1000000000004,2.503,4.533,7.953
45.2000000000004,2.503,4.539,7.963
45.3000000000004,2.493,4.545,7.974
45.4000000000004,2.503,4.551,7.984
45.5000000000004,2.503,4.557,7.995
45.6000000000004,2.503,4.563,8.005
45.7000000000004,2.493,4.569,8.016
45.8000000000004,2.503,4.575,8.026
45.9000000000004,2.503,4.581,8.036
46.0000000000004,2.503,4.586,8.046
46.1000000000004,2.503,4.592,8.056
46.2000000000004,2.503,4.598,8.067
46.3000000000004,2.503,4.604,8.077
46.4000000000004,2.503,4.609,8.087
46.5000000000004,2.503,4.615,8.097
46.6000000000004,2.503,4.621,8.107
46.7000000000004,2.493,4.627,8.117
46.8000000000004,2.503,4.632,8.126
46.9000000000004,2.503,4.638,8.136
47.0000000000004,2.503,4.643,8.146
47.1000000000004,2.493,4.649,8.156
47.2000000000004,2.503,4.654,8.165
47.3000000000004,2.503,4.660,8.175
47.4000000000004,2.503,4.665,8.184
47.5000000000004,2.493,4.670,8.194
47.6000000000004,2.503,4.676,8.203
47.7000000000004,2.503,4.681,8.212
47.8000000000004,2.503,4.686,8.221
47.9000000000004,2.503,4.691,8.231
48.0000000000004,2.503,4.697,8.240
48.1000000000004,2.493,4.702,8.249
48.2000000000004,2.503,4.707,8.258
48.3000000000004,2.503,4.712,8.267
48.4000000000004,2.493,4.717,8.276
48.5000000000004,2.493,4.722,8.285
48.6000000000004,2.503,4.727,8.293
48.7000000000004,2.503,4.732,8.302
48.8000000000004,2.493,4.737,8.310
48.9000000000004,2.493,4.742,8.319
49.0000000000004,2.503,4.746,8.327
49.1000000000004,2.503,4.751,8.335
49.2000000000004,2.503,4.756,8.343
49.3000000000004,2.503,4.760,8.351
49.4000000000004,2.493,4.765,8.359
49.5000000000004,2.503,4.769,8.367
49.6000000000004,2.503,4.774,8.375
49.7000000000004,2.493,4.778,8.383
49.8000000000004,2.503,4.783,8.391
49.9000000000004,2.503,4.787,8.399
50.0000000000004,2.503,4.792,8.406
50.1000000000004,2.503,4.796,8.414
50.2000000000004,2.503,4.800,8.422
50.3000000000004,2.493,4.805,8.429
50.4000000000004,2.503,4.809,8.437
50.5000000000004,2.503,4.813,8.444
50.6000000000004,2.493,4.818,8.452
50.7000000000005,2.503,4.822,8.459
50.8000000000005,2.503,4.826,8.467
50.9000000000005,2.493,4.830,8.474
51.0000000000005,2.503,4.834,8.481
51.1000000000005,2.503,4.838,8.488
51.2000000000005,2.503,4.842,8.495
51.3000000000005,2.503,4.846,8.502
51.4000000000005,2.493,4.850,8.509
51.5000000000005,2.503,4.854,8.516
51.6000000000005,2.503,4.858,8.523
51.7000000000005,2.503,4.862,8.530
51.8000000000005,2.493,4.866,8.537
51.9000000000005,2.503,4.870,8.544
52.0000000000005,2.493,4.874,8.551
52.1000000000005,2.493,4.878,8.557
52.2000000000005,2.503,4.881,8.564
52.3000000000005,2.493,4.885,8.570
52.4000000000005,2.503,4.889,8.576
52.5000000000005,2.503,4.892,8.583
52.6000000000005,2.493,4.896,8.589
52.7000000000005,2.503,4.899,8.595
52.8000000000005,2.503,4.903,8.601
52.9000000000005,2.493,4.906,8.607
53.0000000000005,2.503,4.909,8.613
53.1000000000005,2.503,4.913,8.619
53.2000000000005,2.493,4.916,8.625
53.3000000000005,2.493,4.919,8.631
53.4000000000005,2.503,4.923,8.636
53.5000000000005,2.493,4.926,8.642
53.6000000000005,2.493,4.929,8.647
53.7000000000005,2.493,4.932,8.653
53.8000000000005,2.503,4.935,8.658
53.9000000000005,2.503,4.938,8.663
54.0000000000005,2.503,4.941,8.668
54.1000000000005,2.493,4.944,8.673
54.2000000000005,2.503,4.947,8.678
54.3000000000005,2.503,4.949,8.683
54.4000000000005,2.503,4.952,8.688
54.5000000000005,2.503,4.955,8.693
54.6000000000005,2.493,4.958,8.698
54.7000000000005,2.503,4.961,8.703
54.8000000000005,2.503,4.963,8.708
54.9000000000005,2.503,4.966,8.713
55.0000000000005,2.503,4.969,8.718
55.1000000000005,2.493,4.972,8.723
55.2000000000005,2.503,4.975,8.727
55.3000000000005,2.493,4.977,8.732
55.4000000000005,2.493,4.980,8.737
55.5000000000005,2.503,4.982,8.741
55.6000000000005,2.493,4.985,8.746
55.7000000000005,2.503,4.987,8.750
55.8000000000005,2.493,4.990,8.754
55.9000000000005,2.503,4.992,8.758
56.0000000000005,2.503,4.995,8.763
56.1000000000005,2.503,4.997,8.767
56.2000000000005,2.493,4.999,8.771
56.3000000000005,2.493,5.002,8.775
56.4000000000005,2.503,5.004,8.779
56.5000000000005,2.503,5.006,8.783
56.6000000000005,2.503,5.008,8.787
56.7000000000005,2.493,5.011,8.791
56.8000000000005,2.503,5.013,8.795
56.9000000000005,2.493,5.015,8.798
57.0000000000005,2.503,5.017,8.802
57.1000000000005,2.493,5.019,8.806
57.2000000000005,2.503,5.021,8.809
57.3000000000005,2.503,5.023,8.813
57.4000000000005,2.503,5.025,8.816
57.5000000000005,2.503,5.027,8.820
57.6000000000005,2.493,5.029,8.824
57.7000000000005,2.493,5.031,8.827
57.8000000000006,2.493,5.033,8.830
57.9000000000006,2.503,5.035,8.834
58.0000000000006,2.493,5.037,8.837
58.1000000000006,2.493,5.039,8.840
58.2000000000006,2.493,5.040,8.843
58.3000000000006,2.493,5.042,8.846
58.4000000000006,2.493,5.043,8.848
58.5000000000006,2.503,5.045,8.851
58.6000000000006,2.493,5.046,8.853
58.7000000000006,2.493,5.048,8.856
58.8000000000006,2.503,5.049,8.858
58.9000000000006,2.503,5.050,8.860
59.0000000000006,2.493,5.052,8.862
59.1000000000006,2.493,5.053,8.864
59.2000000000006,2.503,5.054,8.866
59.3000000000006,2.503,5.055,8.869
59.4000000000006,2.493,5.056,8.871
59.5000000000006,2.503,5.057,8.873
59.6000000000006,2.503,5.058,8.874
59.7000000000006,2.503,5.060,8.876
59.8000000000006,2.493,5.061,8.879
59.9000000000006,2.503,5.062,8.880
60.0000000000006,2.493,5.063,8.882
60.1000000000006,2.503,5.064,8.884
60.2000000000006,2.503,5.065,8.886
60.3000000000006,2.503,5.066,8.888
60.4000000000006,2.503,5.067,8.890
60.5000000000006,2.493,5.068,8.892
60.6000000000006,2.503,5.069,8.893
60.7000000000006,2.503,5.070,8.895
60.8000000000006,2.493,5.071,8.897
60.9000000000006,2.493,5.072,8.899
61.0000000000006,2.493,5.073,8.900
61.1000000000006,2.503,5.074,8.902
61.2000000000006,2.493,5.075,8.903
61.3000000000006,2.503,5.076,8.904
61.4000000000006,2.493,5.076,8.906
61.5000000000006,2.503,5.077,8.907
61.6000000000006,2.493,5.078,8.908
61.7000000000006,2.503,5.078,8.909
61.8000000000006,2.493,5.079,8.911
61.9000000000006,2.503,5.080,8.912
62.0000000000006,2.503,5.080,8.913
62.1000000000006,2.503,5.081,8.914
62.2000000000006,2.493,5.082,8.915
62.3000000000006,2.503,5.082,8.916
62.4000000000006,2.503,5.083,8.917
62.5000000000006,2.503,5.083,8.918
62.6000000000006,2.503,5.084,8.919
62.7000000000006,2.493,5.085,8.920
62.8000000000006,2.493,5.085,8.921
62.9000000000006,2.493,5.086,8.922
63.0000000000006,2.503,5.086,8.923
63.1000000000006,2.493,5.087,8.924
63.2000000000006,2.503,5.087,8.925
63.3000000000006,2.493,5.087,8.925
63.4000000000006,2.503,5.088,8.926
63.5000000000006,2.493,5.088,8.927
63.6000000000006,2.493,5.088,8.927
63.7000000000006,2.493,5.089,8.927
63.8000000000006,2.503,5.089,8.928
63.9000000000006,2.503,5.089,8.928
64.0000000000006,2.503,5.089,8.928
64.1000000000006,2.503,5.089,8.929
64.2000000000006,2.503,5.090,8.929
64.3000000000006,2.493,5.090,8.930
64.4000000000006,2.493,5.090,8.930
64.5000000000006,2.493,5.090,8.930
64.6000000000006,2.503,5.090,8.930
64.7000000000006,2.493,5.090,8.930
64.8000000000006,2.493,5.090,8.930
64.9000000000006,2.503,5.090,8.930
65.0000000000006,2.503,5.090,8.930
65.1000000000006,2.493,5.090,8.930
65.2000000000006,2.493,5.090,8.930
65.3000000000006,2.493,5.090,8.930
65.4000000000006,2.493,5.090,8.929
65.5000000000006,2.503,5.089,8.929
65.6000000000005,2.503,5.089,8.928
65.7000000000005,2.503,5.089,8.928
65.8000000000005,2.503,5.089,8.928
65.9000000000005,2.493,5.089,8.927
66.0000000000005,2.503,5.088,8.927
66.1000000000005,2.503,5.088,8.926
66.2000000000005,2.503,5.088,8.926
66.3000000000005,2.503,5.088,8.926
66.4000000000005,2.493,5.088,8.925
66.5000000000005,2.503,5.087,8.925
66.6000000000005,2.493,5.087,8.925
66.7000000000005,2.503,5.087,8.924
66.8000000000005,2.503,5.087,8.924
66.9000000000005,2.503,5.086,8.924
67.0000000000005,2.503,5.086,8.923
67.1000000000005,2.503,5.086,8.923
67.2000000000005,2.503,5.086,8.923
67.3000000000005,2.493,5.086,8.923
67.4000000000004,2.503,5.086,8.922
67.5000000000004,2.493,5.086,8.922
67.6000000000004,2.503,5.085,8.922
67.7000000000004,2.493,5.085,8.921
67.8000000000004,2.503,5.085,8.921
67.9000000000004,2.493,5.085,8.920
68.0000000000004,2.503,5.084,8.920
68.1000000000004,2.503,5.084,8.919
68.2000000000004,2.503,5.084,8.919
68.3000000000004,2.503,5.084,8.919
68.4000000000004,2.493,5.083,8.918
68.5000000000004,2.503,5.083,8.918
68.6000000000004,2.503,5.083,8.917
68.7000000000004,2.503,5.083,8.917
68.8000000000004,2.503,5.083,8.917
68.9000000000004,2.503,5.082,8.917
69.0000000000004,2.503,5.082,8.916
69.1000000000003,2.493,5.082,8.916
69.2000000000003,2.503,5.082,8.916
69.3000000000003,2.493,5.082,8.916
69.4000000000003,2.493,5.082,8.915
69.5000000000003,2.503,5.081,8.915
69.6000000000003,2.503,5.081,8.914
69.7000000000003,2.503,5.081,8.914
69.8000000000003,2.503,5.081,8.914
69.9000000000003,2.503,5.081,8.913
70.0000000000003,2.503,5.080,8.913
70.1000000000003,2.503,5.080,8.913
70.2000000000003,2.493,5.080,8.913
70.3000000000003,2.493,5.080,8.912
70.4000000000003,2.503,5.080,8.912
70.5000000000003,2.493,5.080,8.912
70.6000000000003,2.503,5.079,8.911
70.7000000000003,2.493,5.079,8.911
70.8000000000003,2.503,5.079,8.910
70.9000000000002,2.493,5.078,8.910
71.0000000000002,2.503,5.078,8.909
71.1000000000002,2.493,5.078,8.908
71.2000000000002,2.503,5.077,8.908
71.3000000000002,2.493,5.077,8.907
71.4000000000002,2.493,5.077,8.906
71.5000000000002,2.493,5.076,8.905
71.6000000000002,2.503,5.075,8.904
71.7000000000002,2.493,5.075,8.903
71.8000000000002,2.503,5.074,8.902
71.9000000000002,2.503,5.074,8.901
72.0000000000002,2.503,5.073,8.900
72.1000000000002,2.493,5.073,8.899
72.2000000000002,2.503,5.072,8.898
72.3000000000002,2.503,5.072,8.897
72.4000000000002,2.493,5.071,8.896
72.5000000000002,2.493,5.070,8.895
72.6000000000002,2.503,5.070,8.894
72.7000000000001,2.493,5.069,8.893
72.8000000000001,2.503,5.068,8.892
72.9000000000001,2.503,5.068,8.891
73.0000000000001,2.503,5.067,8.890
73.1000000000001,2.503,5.066,8.889
73.2000000000001,2.503,5.066,8.888
73.3000000000001,2.493,5.065,8.887
73.4000000000001,2.503,5.065,8.886
73.5000000000001,2.503,5.064,8.885
73.6000000000001,2.503,5.064,8.884
73.7000000000001,2.503,5.063,8.883
73.8000000000001,2.503,5.063,8.882
73.9000000000001,2.503,5.062,8.881
74.0000000000001,2.503,5.062,8.880
74.1000000000001,2.503,5.061,8.879
74.2000000000001,2.503,5.061,8.879
74.3000000000001,2.493,5.061,8.878
74.4,2.493,5.060,8.877
74.5,2.493,5.060,8.876
74.6,2.503,5.059,8.875
74.7,2.503,5.058,8.875
