Time(s),Input(v),Output(v),Output(m)
30.3000000000002,2.503,2.658,4.663
30.4000000000002,2.503,2.672,4.688
30.5000000000002,2.503,2.686,4.713
30.6000000000002,2.503,2.700,4.738
30.7000000000002,2.512,2.714,4.762
30.8000000000002,2.512,2.728,4.787
30.9000000000002,2.503,2.743,4.811
31.0000000000002,2.503,2.756,4.836
31.1000000000002,2.503,2.770,4.860
31.2000000000002,2.512,2.784,4.885
31.3000000000002,2.503,2.798,4.909
31.4000000000002,2.512,2.812,4.933
31.5000000000002,2.512,2.826,4.957
31.6000000000002,2.512,2.840,4.982
31.7000000000002,2.503,2.853,5.006
31.8000000000002,2.512,2.867,5.030
31.9000000000002,2.503,2.881,5.054
32.0000000000002,2.503,2.895,5.078
32.1000000000002,2.503,2.908,5.102
32.2000000000002,2.512,2.922,5.126
32.3000000000002,2.512,2.936,5.150
32.4000000000002,2.503,2.949,5.174
32.5000000000002,2.503,2.963,5.198
32.6000000000002,2.503,2.976,5.222
32.7000000000002,2.503,2.990,5.245
32.8000000000002,2.503,3.003,5.269
32.9000000000002,2.503,3.017,5.292
33.0000000000002,2.503,3.030,5.315
33.1000000000002,2.503,3.043,5.338
33.2000000000002,2.512,3.056,5.361
33.3000000000002,2.503,3.069,5.384
33.4000000000002,2.503,3.082,5.407
33.5000000000002,2.503,3.095,5.430
33.6000000000002,2.512,3.108,5.453
33.7000000000002,2.503,3.121,5.476
33.8000000000002,2.512,3.134,5.498
33.9000000000002,2.503,3.147,5.521
34.0000000000002,2.503,3.160,5.544
34.1000000000002,2.503,3.173,5.566
34.2000000000002,2.503,3.185,5.588
34.3000000000002,2.503,3.198,5.611
34.4000000000002,2.503,3.211,5.633
34.5000000000002,2.512,3.223,5.655
34.6000000000002,2.512,3.236,5.677
34.7000000000002,2.503,3.248,5.699
34.8000000000002,2.503,3.261,5.721
34.9000000000002,2.503,3.273,5.743
35.0000000000002,2.503,3.286,5.765
35.1000000000002,2.503,3.298,5.786
35.2000000000002,2.503,3.311,5.808
35.3000000000002,2.503,3.323,5.829
35.4000000000002,2.503,3.335,5.851
35.5000000000002,2.503,3.347,5.872
35.6000000000002,2.503,3.359,5.893
35.7000000000002,2.503,3.371,5.914
35.8000000000002,2.503,3.383,5.935
35.9000000000002,2.503,3.395,5.956
36.0000000000002,2.503,3.407,5.977
36.1000000000002,2.503,3.419,5.998
36.2000000000002,2.503,3.430,6.018
36.3000000000002,2.503,3.442,6.039
36.4000000000002,2.512,3.454,6.059
36.5000000000002,2.503,3.465,6.079
36.6000000000003,2.503,3.477,6.100
36.7000000000003,2.503,3.488,6.120
36.8000000000003,2.512,3.500,6.140
36.9000000000003,2.503,3.511,6.160
37.0000000000003,2.503,3.523,6.180
37.1000000000003,2.503,3.534,6.200
37.2000000000003,2.503,3.546,6.220
37.3000000000003,2.503,3.557,6.240
37.4000000000003,2.503,3.568,6.260
37.5000000000003,2.503,3.579,6.280
37.6000000000003,2.503,3.591,6.299
37.7000000000003,2.512,3.602,6.319
37.8000000000003,2.503,3.613,6.338
37.9000000000003,2.503,3.624,6.358
38.0000000000003,2.503,3.635,6.377
38.1000000000003,2.503,3.646,6.396
38.2000000000003,2.503,3.657,6.415
38.3000000000003,2.503,3.668,6.434
38.4000000000003,2.503,3.678,6.453
38.5000000000003,2.503,3.689,6.472
38.6000000000003,2.503,3.700,6.491
38.7000000000003,2.503,3.711,6.510
38.8000000000003,2.503,3.721,6.528
38.9000000000003,2.503,3.732,6.547
39.0000000000003,2.503,3.742,6.565
39.1000000000003,2.503,3.753,6.584
39.2000000000003,2.503,3.763,6.602
39.3000000000003,2.503,3.774,6.620
39.4000000000003,2.503,3.784,6.638
39.5000000000003,2.503,3.794,6.657
39.6000000000003,2.503,3.804,6.675
39.7000000000003,2.503,3.815,6.692
39.8000000000003,2.503,3.825,6.710
39.9000000000003,2.503,3.835,6.728
40.0000000000003,2.493,3.845,6.746
40.1000000000003,2.503,3.855,6.763
40.2000000000003,2.503,3.865,6.780
40.3000000000003,2.503,3.875,6.798
40.4000000000003,2.503,3.884,6.815
40.5000000000003,2.503,3.894,6.832
40.6000000000003,2.503,3.904,6.849
40.7000000000003,2.503,3.913,6.866
40.8000000000003,2.503,3.923,6.883
40.9000000000003,2.503,3.933,6.899
41.0000000000003,2.493,3.942,6.916
41.1000000000003,2.503,3.952,6.933
41.2000000000003,2.503,3.961,6.949
41.3000000000003,2.503,3.970,6.965
41.4000000000003,2.493,3.980,6.982
41.5000000000003,2.503,3.989,6.998
41.6000000000003,2.503,3.998,7.014
41.7000000000003,2.503,4.007,7.030
41.8000000000003,2.503,4.016,7.045
41.9000000000003,2.503,4.025,7.061
42.0000000000003,2.503,4.034,7.077
42.1000000000003,2.503,4.043,7.093
42.2000000000003,2.493,4.052,7.108
42.3000000000003,2.503,4.060,7.123
42.4000000000003,2.503,4.069,7.139
42.5000000000003,2.503,4.078,7.154
42.6000000000003,2.503,4.086,7.169
42.7000000000003,2.503,4.095,7.184
42.8000000000003,2.503,4.104,7.199
42.9000000000003,2.503,4.112,7.214
43.0000000000003,2.503,4.121,7.229
43.1000000000003,2.503,4.129,7.244
43.2000000000003,2.503,4.137,7.259
43.3000000000003,2.493,4.146,7.273
43.4000000000003,2.503,4.154,7.288
43.5000000000003,2.503,4.162,7.302
43.6000000000003,2.503,4.171,7.317
43.7000000000004,2.493,4.179,7.331
43.8000000000004,2.503,4.187,7.345
43.9000000000004,2.493,4.195,7.359
44.0000000000004,2.493,4.203,7.373
44.1000000000004,2.503,4.210,7.387
44.2000000000004,2.503,4.218,7.400
44.3000000000004,2.503,4.226,7.414
44.4000000000004,2.503,4.234,7.427
44.5000000000004,2.493,4.241,7.441
44.6000000000004,2.512,4.249,7.454
44.7000000000004,2.503,4.256,7.467
44.8000000000004,2.503,4.264,7.481
44.9000000000004,2.503,4.271,7.494
45.0000000000004,2.503,4.279,7.507
45.1000000000004,2.503,4.286,7.520
45.2000000000004,2.512,4.294,7.533
45.3000000000004,2.493,4.301,7.546
45.4000000000004,2.503,4.309,7.559
45.5000000000004,2.493,4.316,7.572
45.6000000000004,2.503,4.323,7.585
45.7000000000004,2.503,4.331,7.598
45.8000000000004,2.493,4.338,7.610
45.9000000000004,2.503,4.345,7.623
46.0000000000004,2.503,4.352,7.635
46.1000000000004,2.503,4.359,7.647
46.2000000000004,2.503,4.366,7.660
46.3000000000004,2.503,4.373,7.672
46.4000000000004,2.503,4.380,7.684
46.5000000000004,2.503,4.387,7.696
46.6000000000004,2.503,4.394,7.709
46.7000000000004,2.503,4.401,7.721
46.8000000000004,2.493,4.408,7.733
46.9000000000004,2.503,4.414,7.745
47.0000000000004,2.503,4.421,7.756
47.1000000000004,2.503,4.428,7.768
47.2000000000004,2.503,4.435,7.780
47.3000000000004,2.512,4.441,7.792
47.4000000000004,2.503,4.448,7.803
47.5000000000004,2.503,4.455,7.815
47.6000000000004,2.503,4.461,7.827
47.7000000000004,2.503,4.468,7.839
47.8000000000004,2.503,4.475,7.850
47.9000000000004,2.493,4.481,7.862
48.0000000000004,2.503,4.488,7.873
48.1000000000004,2.493,4.494,7.885
48.2000000000004,2.503,4.501,7.896
48.3000000000004,2.493,4.507,7.907
48.4000000000004,2.503,4.513,7.918
48.5000000000004,2.503,4.520,7.929
48.6000000000004,2.503,4.526,7.940
48.7000000000004,2.503,4.532,7.951
48.8000000000004,2.503,4.538,7.962
48.9000000000004,2.503,4.544,7.972
49.0000000000004,2.493,4.550,7.983
49.1000000000004,2.503,4.556,7.994
49.2000000000004,2.503,4.562,8.004
49.3000000000004,2.503,4.568,8.015
49.4000000000004,2.503,4.574,8.025
49.5000000000004,2.503,4.580,8.036
49.6000000000004,2.493,4.586,8.046
49.7000000000004,2.503,4.592,8.056
49.8000000000004,2.503,4.598,8.067
49.9000000000004,2.503,4.604,8.077
50.0000000000004,2.503,4.610,8.087
50.1000000000004,2.503,4.615,8.097
50.2000000000004,2.493,4.621,8.107
50.3000000000004,2.493,4.627,8.117
50.4000000000004,2.493,4.632,8.127
50.5000000000004,2.503,4.638,8.136
50.6000000000004,2.503,4.643,8.146
50.7000000000005,2.503,4.648,8.155
50.8000000000005,2.503,4.654,8.165
50.9000000000005,2.493,4.659,8.174
51.0000000000005,2.503,4.664,8.183
51.1000000000005,2.493,4.670,8.193
51.2000000000005,2.503,4.675,8.202
51.3000000000005,2.493,4.680,8.211
51.4000000000005,2.503,4.685,8.219
51.5000000000005,2.503,4.690,8.228
51.6000000000005,2.503,4.695,8.237
51.7000000000005,2.512,4.700,8.246
51.8000000000005,2.493,4.705,8.255
51.9000000000005,2.503,4.710,8.263
52.0000000000005,2.503,4.715,8.272
52.1000000000005,2.503,4.720,8.281
52.2000000000005,2.503,4.725,8.290
52.3000000000005,2.493,4.730,8.298
52.4000000000005,2.503,4.735,8.307
52.5000000000005,2.493,4.740,8.315
52.6000000000005,2.503,4.744,8.323
52.7000000000005,2.503,4.749,8.332
52.8000000000005,2.493,4.754,8.340
52.9000000000005,2.493,4.758,8.348
53.0000000000005,2.503,4.763,8.356
53.1000000000005,2.503,4.767,8.364
53.2000000000005,2.503,4.772,8.372
53.3000000000005,2.503,4.776,8.380
53.4000000000005,2.503,4.781,8.388
53.5000000000005,2.503,4.785,8.395
53.6000000000005,2.503,4.790,8.403
53.7000000000005,2.493,4.794,8.411
53.8000000000005,2.503,4.799,8.419
53.9000000000005,2.503,4.803,8.426
54.0000000000005,2.503,4.807,8.434
54.1000000000005,2.503,4.812,8.442
54.2000000000005,2.503,4.816,8.449
54.3000000000005,2.503,4.820,8.457
54.4000000000005,2.503,4.825,8.464
54.5000000000005,2.503,4.829,8.472
54.6000000000005,2.503,4.833,8.480
54.7000000000005,2.503,4.838,8.487
54.8000000000005,2.493,4.842,8.495
54.9000000000005,2.493,4.846,8.502
55.0000000000005,2.503,4.850,8.509
55.1000000000005,2.493,4.854,8.517
55.2000000000005,2.503,4.858,8.524
55.3000000000005,2.493,4.862,8.531
55.4000000000005,2.503,4.866,8.537
55.5000000000005,2.493,4.870,8.544
55.6000000000005,2.503,4.874,8.551
55.7000000000005,2.503,4.878,8.558
55.8000000000005,2.503,4.882,8.564
55.9000000000005,2.493,4.885,8.571
56.0000000000005,2.503,4.889,8.578
56.1000000000005,2.493,4.893,8.584
56.2000000000005,2.493,4.897,8.590
56.3000000000005,2.493,4.900,8.597
56.4000000000005,2.503,4.903,8.603
56.5000000000005,2.493,4.907,8.609
56.6000000000005,2.503,4.910,8.614
56.7000000000005,2.503,4.914,8.620
56.8000000000005,2.503,4.917,8.626
56.9000000000005,2.503,4.920,8.632
57.0000000000005,2.503,4.924,8.638
57.1000000000005,2.503,4.927,8.644
57.2000000000005,2.503,4.930,8.649
57.3000000000005,2.493,4.934,8.655
57.4000000000005,2.493,4.937,8.661
57.5000000000005,2.503,4.940,8.667
57.6000000000005,2.503,4.943,8.672
57.7000000000005,2.503,4.946,8.678
57.8000000000006,2.503,4.949,8.683
57.9000000000006,2.493,4.953,8.689
58.0000000000006,2.493,4.956,8.694
58.1000000000006,2.503,4.959,8.699
58.2000000000006,2.493,4.962,8.705
58.3000000000006,2.493,4.965,8.710
58.4000000000006,2.493,4.967,8.715
58.5000000000006,2.493,4.970,8.719
58.6000000000006,2.493,4.973,8.724
58.7000000000006,2.503,4.975,8.728
58.8000000000006,2.493,4.978,8.733
58.9000000000006,2.503,4.980,8.737
59.0000000000006,2.493,4.983,8.742
59.1000000000006,2.503,4.985,8.746
59.2000000000006,2.503,4.987,8.750
59.3000000000006,2.493,4.990,8.754
59.4000000000006,2.503,4.992,8.758
59.5000000000006,2.503,4.994,8.762
59.6000000000006,2.503,4.997,8.766
59.7000000000006,2.503,4.999,8.770
59.8000000000006,2.493,5.002,8.775
59.9000000000006,2.503,5.004,8.779
60.0000000000006,2.493,5.006,8.783
60.1000000000006,2.503,5.008,8.786
60.2000000000006,2.493,5.010,8.790
60.3000000000006,2.503,5.013,8.794
60.4000000000006,2.503,5.015,8.798
60.5000000000006,2.503,5.017,8.801
60.6000000000006,2.503,5.019,8.805
60.7000000000006,2.503,5.021,8.809
60.8000000000006,2.503,5.023,8.813
60.9000000000006,2.503,5.025,8.816
61.0000000000006,2.503,5.028,8.820
61.1000000000006,2.503,5.030,8.824
61.2000000000006,2.493,5.032,8.828
61.3000000000006,2.493,5.034,8.832
61.4000000000006,2.503,5.036,8.835
61.5000000000006,2.493,5.038,8.839
61.6000000000006,2.503,5.040,8.842
61.7000000000006,2.503,5.042,8.846
61.8000000000006,2.493,5.044,8.849
61.9000000000006,2.493,5.046,8.852
62.0000000000006,2.493,5.048,8.856
62.1000000000006,2.493,5.049,8.859
62.2000000000006,2.493,5.051,8.862
62.3000000000006,2.503,5.053,8.864
62.4000000000006,2.503,5.054,8.867
62.5000000000006,2.493,5.056,8.870
62.6000000000006,2.493,5.057,8.872
62.7000000000006,2.493,5.059,8.875
62.8000000000006,2.503,5.060,8.877
62.9000000000006,2.493,5.061,8.880
63.0000000000006,2.493,5.063,8.882
63.1000000000006,2.493,5.064,8.884
63.2000000000006,2.503,5.065,8.886
63.3000000000006,2.503,5.066,8.888
63.4000000000006,2.503,5.067,8.890
63.5000000000006,2.503,5.069,8.892
63.6000000000006,2.503,5.070,8.894
63.7000000000006,2.503,5.071,8.896
63.8000000000006,2.493,5.072,8.899
63.9000000000006,2.493,5.073,8.901
64.0000000000006,2.493,5.074,8.902
64.1000000000006,2.503,5.075,8.904
64.2000000000006,2.503,5.076,8.906
64.3000000000006,2.503,5.077,8.908
64.4000000000006,2.503,5.079,8.910
64.5000000000006,2.493,5.080,8.912
64.6000000000006,2.503,5.081,8.913
64.7000000000006,2.503,5.082,8.915
64.8000000000006,2.503,5.083,8.917
64.9000000000006,2.503,5.084,8.919
65.0000000000006,2.503,5.085,8.921
65.1000000000006,2.493,5.086,8.922
65.2000000000006,2.503,5.087,8.924
65.3000000000006,2.503,5.088,8.926
65.4000000000006,2.493,5.089,8.928
65.5000000000006,2.503,5.090,8.929
65.6000000000005,2.503,5.091,8.931
65.7000000000005,2.493,5.092,8.933
65.8000000000005,2.503,5.093,8.935
65.9000000000005,2.493,5.094,8.936
66.0000000000005,2.503,5.094,8.938
66.1000000000005,2.503,5.095,8.939
66.2000000000005,2.503,5.096,8.941
66.3000000000005,2.493,5.097,8.942
66.4000000000005,2.503,5.098,8.944
66.5000000000005,2.503,5.099,8.945
66.6000000000005,2.503,5.100,8.947
66.7000000000005,2.503,5.101,8.949
66.8000000000005,2.503,5.102,8.950
66.9000000000005,2.503,5.103,8.952
67.0000000000005,2.493,5.103,8.953
67.1000000000005,2.503,5.104,8.955
67.2000000000005,2.503,5.105,8.957
67.3000000000005,2.493,5.106,8.958
67.4000000000004,2.503,5.107,8.960
67.5000000000004,2.493,5.108,8.961
67.6000000000004,2.503,5.109,8.963
67.7000000000004,2.493,5.109,8.964
67.8000000000004,2.493,5.110,8.965
67.9000000000004,2.503,5.111,8.966
68.0000000000004,2.503,5.112,8.968
68.1000000000004,2.493,5.112,8.969
68.2000000000004,2.503,5.113,8.970
68.3000000000004,2.493,5.113,8.971
68.4000000000004,2.503,5.114,8.972
68.5000000000004,2.493,5.115,8.973
68.6000000000004,2.493,5.115,8.974
68.7000000000004,2.503,5.116,8.975
68.8000000000004,2.493,5.116,8.975
68.9000000000004,2.503,5.116,8.976
69.0000000000004,2.503,5.117,8.977
69.1000000000003,2.503,5.117,8.978
69.2000000000003,2.493,5.118,8.978
69.3000000000003,2.493,5.118,8.979
69.4000000000003,2.503,5.118,8.980
69.5000000000003,2.503,5.119,8.980
69.6000000000003,2.493,5.119,8.981
69.7000000000003,2.493,5.119,8.981
69.8000000000003,2.493,5.120,8.982
69.9000000000003,2.503,5.120,8.982
70.0000000000003,2.503,5.120,8.982
70.1000000000003,2.503,5.120,8.983
70.2000000000003,2.503,5.120,8.983
70.3000000000003,2.503,5.120,8.983
70.4000000000003,2.493,5.121,8.984
70.5000000000003,2.503,5.121,8.984
70.6000000000003,2.503,5.121,8.984
70.7000000000003,2.503,5.121,8.985
70.8000000000003,2.503,5.122,8.985
70.9000000000002,2.503,5.122,8.986
71.0000000000002,2.503,5.122,8.986
71.1000000000002,2.503,5.123,8.987
71.2000000000002,2.503,5.123,8.987
71.3000000000002,2.503,5.123,8.988
71.4000000000002,2.493,5.124,8.989
71.5000000000002,2.503,5.124,8.989
71.6000000000002,2.493,5.124,8.990
71.7000000000002,2.493,5.125,8.990
71.8000000000002,2.493,5.125,8.991
71.9000000000002,2.503,5.125,8.991
72.0000000000002,2.493,5.125,8.991
72.1000000000002,2.503,5.125,8.991
72.2000000000002,2.503,5.125,8.992
72.3000000000002,2.493,5.125,8.992
72.4000000000002,2.503,5.125,8.992
72.5000000000002,2.493,5.125,8.992
72.6000000000002,2.503,5.125,8.992
72.7000000000001,2.503,5.126,8.992
72.8000000000001,2.493,5.126,8.992
72.9000000000001,2.493,5.126,8.992
73.0000000000001,2.503,5.125,8.992
73.1000000000001,2.493,5.125,8.992
73.2000000000001,2.493,5.125,8.992
73.3000000000001,2.493,5.125,8.991
73.4000000000001,2.503,5.125,8.991
73.5000000000001,2.503,5.125,8.991
73.6000000000001,2.493,5.124,8.990
73.7000000000001,2.493,5.124,8.990
73.8000000000001,2.493,5.124,8.989
73.9000000000001,2.503,5.123,8.988
74.0000000000001,2.503,5.123,8.988
74.1000000000001,2.493,5.123,8.987
74.2000000000001,2.503,5.122,8.986
74.3000000000001,2.493,5.122,8.986
74.4,2.503,5.121,8.985
74.5,2.503,5.121,8.984
74.6,2.493,5.120,8.983
74.7,2.503,5.120,8.982
74.8,2.503,5.120,8.982
74.9,2.503,5.119,8.981
75,2.503,5.119,8.980
75.1,2.503,5.118,8.980
75.2,2.493,5.118,8.979
75.3,2.503,5.118,8.978
75.4,2.493,5.117,8.978
75.5,2.503,5.117,8.977
75.6,2.503,5.116,8.976
75.7,2.503,5.116,8.976
75.8,2.503,5.116,8.975
75.9,2.503,5.115,8.974
76,2.493,5.115,8.974
76.1,2.503,5.115,8.973
76.1999999999999,2.493,5.114,8.973
76.2999999999999,2.503,5.114,8.972
76.3999999999999,2.503,5.114,8.971
76.4999999999999,2.493,5.113,8.970
76.5999999999999,2.493,5.113,8.970
76.6999999999999,2.503,5.112,8.969
76.7999999999999,2.493,5.112,8.968
76.8999999999999,2.503,5.111,8.967
76.9999999999999,2.503,5.111,8.966
77.0999999999999,2.503,5.110,8.965
77.1999999999999,2.503,5.110,8.965
77.2999999999999,2.503,5.109,8.964
77.3999999999999,2.493,5.109,8.963
77.4999999999999,2.493,5.109,8.962
77.5999999999999,2.493,5.108,8.962
77.6999999999999,2.493,5.107,8.960
77.7999999999999,2.503,5.107,8.959
