Time(s),Input(v),Output(v),Output(m)
47.7000000000004,2.503,2.256,3.958
47.8000000000004,2.512,2.263,3.971
47.9000000000004,2.503,2.271,3.983
48.0000000000004,2.503,2.278,3.996
48.1000000000004,2.503,2.285,4.009
48.2000000000004,2.503,2.292,4.021
48.3000000000004,2.503,2.299,4.034
48.4000000000004,2.493,2.307,4.047
48.5000000000004,2.512,2.314,4.059
48.6000000000004,2.512,2.321,4.072
48.7000000000004,2.503,2.328,4.084
48.8000000000004,2.503,2.335,4.097
48.9000000000004,2.503,2.342,4.109
49.0000000000004,2.503,2.349,4.122
49.1000000000004,2.503,2.356,4.134
49.2000000000004,2.503,2.364,4.147
49.3000000000004,2.503,2.371,4.159
49.4000000000004,2.503,2.378,4.171
49.5000000000004,2.503,2.385,4.183
49.6000000000004,2.503,2.392,4.196
49.7000000000004,2.512,2.398,4.208
49.8000000000004,2.503,2.406,4.220
49.9000000000004,2.503,2.413,4.232
50.0000000000004,2.503,2.419,4.245
50.1000000000004,2.493,2.426,4.257
50.2000000000004,2.503,2.433,4.269
50.3000000000004,2.503,2.440,4.281
50.4000000000004,2.512,2.447,4.293
50.5000000000004,2.503,2.454,4.305
50.6000000000004,2.503,2.461,4.317
50.7000000000005,2.503,2.467,4.329
50.8000000000005,2.503,2.474,4.341
50.9000000000005,2.503,2.481,4.352
51.0000000000005,2.503,2.488,4.364
51.1000000000005,2.503,2.494,4.376
51.2000000000005,2.503,2.501,4.388
51.3000000000005,2.503,2.508,4.400
51.4000000000005,2.503,2.514,4.411
51.5000000000005,2.503,2.521,4.423
51.6000000000005,2.503,2.528,4.435
51.7000000000005,2.503,2.534,4.446
51.8000000000005,2.503,2.541,4.458
51.9000000000005,2.503,2.547,4.469
52.0000000000005,2.503,2.554,4.481
52.1000000000005,2.503,2.560,4.492
52.2000000000005,2.503,2.567,4.503
52.3000000000005,2.503,2.573,4.515
52.4000000000005,2.503,2.580,4.526
52.5000000000005,2.512,2.586,4.537
52.6000000000005,2.503,2.593,4.549
52.7000000000005,2.503,2.599,4.560
52.8000000000005,2.503,2.606,4.572
52.9000000000005,2.503,2.612,4.583
53.0000000000005,2.503,2.619,4.594
53.1000000000005,2.503,2.625,4.605
53.2000000000005,2.503,2.631,4.617
53.3000000000005,2.503,2.638,4.628
53.4000000000005,2.503,2.644,4.639
53.5000000000005,2.503,2.651,4.650
53.6000000000005,2.503,2.657,4.661
53.7000000000005,2.503,2.663,4.672
53.8000000000005,2.503,2.669,4.683
53.9000000000005,2.503,2.676,4.694
54.0000000000005,2.503,2.682,4.705
54.1000000000005,2.503,2.688,4.716
54.2000000000005,2.503,2.694,4.727
54.3000000000005,2.503,2.700,4.738
54.4000000000005,2.503,2.707,4.749
54.5000000000005,2.503,2.713,4.759
54.6000000000005,2.503,2.719,4.770
54.7000000000005,2.503,2.725,4.781
54.8000000000005,2.503,2.731,4.791
54.9000000000005,2.503,2.737,4.802
55.0000000000005,2.503,2.743,4.813
55.1000000000005,2.503,2.749,4.823
55.2000000000005,2.503,2.755,4.834
55.3000000000005,2.503,2.761,4.845
55.4000000000005,2.503,2.767,4.855
55.5000000000005,2.493,2.773,4.866
55.6000000000005,2.503,2.779,4.876
55.7000000000005,2.503,2.785,4.886
55.8000000000005,2.493,2.791,4.896
55.9000000000005,2.503,2.797,4.906
56.0000000000005,2.503,2.802,4.916
56.1000000000005,2.503,2.808,4.926
56.2000000000005,2.503,2.814,4.936
56.3000000000005,2.503,2.819,4.946
56.4000000000005,2.503,2.825,4.956
56.5000000000005,2.503,2.831,4.966
56.6000000000005,2.503,2.836,4.976
56.7000000000005,2.503,2.842,4.986
56.8000000000005,2.503,2.847,4.996
56.9000000000005,2.503,2.853,5.005
57.0000000000005,2.503,2.859,5.015
57.1000000000005,2.503,2.864,5.025
57.2000000000005,2.503,2.870,5.035
57.3000000000005,2.503,2.875,5.044
57.4000000000005,2.503,2.881,5.054
57.5000000000005,2.503,2.886,5.064
57.6000000000005,2.503,2.892,5.073
57.7000000000005,2.503,2.897,5.083
57.8000000000006,2.503,2.903,5.092
57.9000000000006,2.503,2.908,5.102
58.0000000000006,2.503,2.914,5.111
58.1000000000006,2.503,2.919,5.121
58.2000000000006,2.503,2.924,5.130
58.3000000000006,2.503,2.930,5.140
58.4000000000006,2.503,2.935,5.149
58.5000000000006,2.503,2.940,5.159
58.6000000000006,2.493,2.946,5.168
58.7000000000006,2.503,2.951,5.177
58.8000000000006,2.503,2.956,5.187
58.9000000000006,2.503,2.962,5.196
59.0000000000006,2.503,2.967,5.205
59.1000000000006,2.503,2.972,5.214
59.2000000000006,2.503,2.977,5.223
59.3000000000006,2.503,2.982,5.232
59.4000000000006,2.493,2.988,5.241
59.5000000000006,2.503,2.993,5.250
59.6000000000006,2.503,2.998,5.259
59.7000000000006,2.493,3.003,5.268
59.8000000000006,2.503,3.008,5.277
59.9000000000006,2.503,3.013,5.285
60.0000000000006,2.503,3.017,5.294
60.1000000000006,2.503,3.022,5.302
60.2000000000006,2.503,3.027,5.311
60.3000000000006,2.503,3.032,5.320
60.4000000000006,2.503,3.037,5.328
60.5000000000006,2.503,3.042,5.337
60.6000000000006,2.503,3.047,5.345
60.7000000000006,2.503,3.052,5.354
60.8000000000006,2.503,3.057,5.362
60.9000000000006,2.503,3.061,5.371
61.0000000000006,2.503,3.066,5.379
61.1000000000006,2.503,3.071,5.388
61.2000000000006,2.503,3.076,5.396
61.3000000000006,2.503,3.081,5.405
61.4000000000006,2.493,3.085,5.413
61.5000000000006,2.503,3.090,5.421
61.6000000000006,2.503,3.095,5.430
61.7000000000006,2.503,3.100,5.438
61.8000000000006,2.503,3.104,5.446
61.9000000000006,2.493,3.109,5.454
62.0000000000006,2.503,3.113,5.462
62.1000000000006,2.503,3.118,5.470
62.2000000000006,2.503,3.123,5.478
62.3000000000006,2.503,3.127,5.486
62.4000000000006,2.503,3.132,5.494
62.5000000000006,2.503,3.136,5.502
62.6000000000006,2.503,3.141,5.510
62.7000000000006,2.503,3.145,5.518
62.8000000000006,2.503,3.150,5.526
62.9000000000006,2.503,3.154,5.534
63.0000000000006,2.503,3.159,5.542
63.1000000000006,2.493,3.163,5.549
63.2000000000006,2.503,3.168,5.557
63.3000000000006,2.503,3.172,5.565
63.4000000000006,2.503,3.176,5.573
63.5000000000006,2.503,3.181,5.580
63.6000000000006,2.493,3.185,5.588
63.7000000000006,2.503,3.189,5.595
63.8000000000006,2.503,3.194,5.603
63.9000000000006,2.503,3.198,5.610
64.0000000000006,2.503,3.202,5.618
64.1000000000006,2.503,3.206,5.625
64.2000000000006,2.503,3.211,5.633
64.3000000000006,2.503,3.215,5.640
64.4000000000006,2.503,3.219,5.648
64.5000000000006,2.503,3.223,5.655
64.6000000000006,2.503,3.228,5.662
64.7000000000006,2.503,3.232,5.670
64.8000000000006,2.493,3.236,5.677
64.9000000000006,2.503,3.240,5.684
65.0000000000006,2.503,3.244,5.692
65.1000000000006,2.503,3.248,5.699
65.2000000000006,2.493,3.252,5.706
65.3000000000006,2.503,3.256,5.713
65.4000000000006,2.503,3.260,5.720
65.5000000000006,2.503,3.264,5.727
65.6000000000005,2.503,3.268,5.734
65.7000000000005,2.503,3.272,5.741
65.8000000000005,2.503,3.276,5.748
65.9000000000005,2.503,3.280,5.755
66.0000000000005,2.503,3.284,5.762
66.1000000000005,2.493,3.288,5.769
66.2000000000005,2.503,3.292,5.776
66.3000000000005,2.503,3.296,5.783
66.4000000000005,2.503,3.300,5.790
66.5000000000005,2.493,3.304,5.796
66.6000000000005,2.493,3.308,5.803
66.7000000000005,2.503,3.311,5.810
66.8000000000005,2.503,3.315,5.816
66.9000000000005,2.503,3.319,5.823
67.0000000000005,2.503,3.323,5.829
67.1000000000005,2.493,3.326,5.835
67.2000000000005,2.503,3.330,5.842
67.3000000000005,2.493,3.333,5.848
67.4000000000004,2.503,3.337,5.854
67.5000000000004,2.503,3.340,5.860
67.6000000000004,2.503,3.344,5.866
67.7000000000004,2.503,3.347,5.873
67.8000000000004,2.503,3.351,5.879
67.9000000000004,2.493,3.354,5.885
68.0000000000004,2.503,3.358,5.891
68.1000000000004,2.493,3.361,5.897
68.2000000000004,2.503,3.365,5.903
68.3000000000004,2.503,3.368,5.908
68.4000000000004,2.503,3.371,5.914
68.5000000000004,2.503,3.374,5.920
68.6000000000004,2.493,3.378,5.926
68.7000000000004,2.503,3.381,5.932
68.8000000000004,2.503,3.384,5.937
68.9000000000004,2.503,3.387,5.943
69.0000000000004,2.493,3.391,5.949
69.1000000000003,2.503,3.394,5.954
69.2000000000003,2.493,3.397,5.960
69.3000000000003,2.503,3.400,5.965
69.4000000000003,2.493,3.403,5.970
69.5000000000003,2.503,3.406,5.976
69.6000000000003,2.493,3.409,5.981
69.7000000000003,2.503,3.412,5.986
69.8000000000003,2.493,3.415,5.991
69.9000000000003,2.503,3.418,5.996
70.0000000000003,2.503,3.420,6.001
70.1000000000003,2.493,3.423,6.006
70.2000000000003,2.503,3.426,6.010
70.3000000000003,2.503,3.429,6.015
70.4000000000003,2.503,3.431,6.020
70.5000000000003,2.503,3.434,6.025
70.6000000000003,2.503,3.437,6.030
70.7000000000003,2.503,3.440,6.034
70.8000000000003,2.503,3.442,6.039
70.9000000000002,2.503,3.445,6.044
71.0000000000002,2.503,3.448,6.049
71.1000000000002,2.503,3.451,6.054
71.2000000000002,2.503,3.453,6.059
71.3000000000002,2.503,3.456,6.064
71.4000000000002,2.503,3.459,6.068
71.5000000000002,2.503,3.462,6.073
71.6000000000002,2.503,3.465,6.078
71.7000000000002,2.503,3.467,6.083
71.8000000000002,2.503,3.470,6.088
71.9000000000002,2.493,3.473,6.093
72.0000000000002,2.503,3.476,6.098
72.1000000000002,2.503,3.478,6.103
72.2000000000002,2.503,3.481,6.107
72.3000000000002,2.503,3.484,6.112
72.4000000000002,2.503,3.487,6.117
72.5000000000002,2.503,3.489,6.122
72.6000000000002,2.503,3.492,6.127
72.7000000000001,2.503,3.495,6.132
72.8000000000001,2.503,3.498,6.136
72.9000000000001,2.503,3.501,6.141
73.0000000000001,2.503,3.503,6.146
73.1000000000001,2.503,3.506,6.151
73.2000000000001,2.503,3.509,6.156
73.3000000000001,2.503,3.512,6.161
73.4000000000001,2.493,3.515,6.166
73.5000000000001,2.493,3.517,6.171
73.6000000000001,2.493,3.520,6.175
73.7000000000001,2.503,3.522,6.180
73.8000000000001,2.503,3.525,6.184
73.9000000000001,2.503,3.528,6.189
74.0000000000001,2.503,3.530,6.193
74.1000000000001,2.503,3.533,6.198
74.2000000000001,2.503,3.535,6.202
74.3000000000001,2.503,3.538,6.207
74.4,2.503,3.540,6.211
74.5,2.503,3.543,6.216
74.6,2.493,3.546,6.220
74.7,2.503,3.548,6.225
74.8,2.503,3.551,6.229
74.9,2.493,3.553,6.234
75,2.503,3.556,6.238
75.1,2.503,3.558,6.242
75.2,2.493,3.561,6.247
75.3,2.503,3.563,6.251
75.4,2.493,3.565,6.255
75.5,2.493,3.568,6.259
75.6,2.503,3.570,6.263
75.7,2.493,3.572,6.267
75.8,2.503,3.574,6.270
75.9,2.503,3.576,6.274
76,2.503,3.578,6.278
76.1,2.503,3.581,6.282
76.1999999999999,2.493,3.583,6.286
76.2999999999999,2.493,3.585,6.289
76.3999999999999,2.503,3.587,6.293
76.4999999999999,2.503,3.589,6.296
76.5999999999999,2.503,3.591,6.300
76.6999999999999,2.493,3.593,6.303
76.7999999999999,2.503,3.595,6.307
76.8999999999999,2.493,3.597,6.310
76.9999999999999,2.503,3.599,6.314
77.0999999999999,2.493,3.601,6.317
77.1999999999999,2.503,3.602,6.320
77.2999999999999,2.493,3.604,6.323
77.3999999999999,2.493,3.606,6.326
77.4999999999999,2.503,3.608,6.329
77.5999999999999,2.493,3.609,6.332
77.6999999999999,2.503,3.611,6.335
77.7999999999999,2.493,3.613,6.338
77.8999999999998,2.503,3.614,6.340
77.9999999999998,2.503,3.616,6.343
78.0999999999998,2.493,3.617,6.346
78.1999999999998,2.503,3.619,6.348
78.2999999999998,2.503,3.620,6.351
78.3999999999998,2.503,3.622,6.354
78.4999999999998,2.493,3.623,6.356
78.5999999999998,2.503,3.625,6.359
78.6999999999998,2.503,3.626,6.361
78.7999999999998,2.503,3.627,6.364
78.8999999999998,2.503,3.629,6.367
78.9999999999998,2.493,3.630,6.369
79.0999999999998,2.493,3.632,6.372
79.1999999999998,2.503,3.633,6.374
79.2999999999998,2.503,3.635,6.376
79.3999999999998,2.503,3.636,6.379
79.4999999999998,2.503,3.637,6.381
79.5999999999998,2.503,3.639,6.384
79.6999999999997,2.503,3.640,6.386
79.7999999999997,2.503,3.641,6.389
79.8999999999997,2.503,3.643,6.391
79.9999999999997,2.493,3.644,6.394
80.0999999999997,2.493,3.646,6.396
80.1999999999997,2.503,3.647,6.398
80.2999999999997,2.493,3.648,6.401
80.3999999999997,2.503,3.650,6.403
80.4999999999997,2.503,3.651,6.405
80.5999999999997,2.503,3.652,6.407
80.6999999999997,2.503,3.653,6.409
80.7999999999997,2.503,3.655,6.412
80.8999999999997,2.503,3.656,6.414
80.9999999999997,2.503,3.657,6.416
81.0999999999997,2.493,3.659,6.419
81.1999999999997,2.503,3.660,6.421
81.2999999999997,2.493,3.661,6.423
81.3999999999997,2.493,3.662,6.425
81.4999999999996,2.493,3.664,6.427
81.5999999999996,2.503,3.665,6.429
81.6999999999996,2.503,3.666,6.431
81.7999999999996,2.503,3.667,6.433
81.8999999999996,2.493,3.668,6.435
81.9999999999996,2.503,3.669,6.437
82.0999999999996,2.493,3.670,6.438
82.1999999999996,2.493,3.671,6.440
82.2999999999996,2.503,3.672,6.442
82.3999999999996,2.503,3.673,6.443
82.4999999999996,2.503,3.674,6.445
82.5999999999996,2.503,3.675,6.447
82.6999999999996,2.503,3.675,6.448
82.7999999999996,2.503,3.676,6.450
82.8999999999996,2.503,3.677,6.452
82.9999999999996,2.503,3.678,6.453
83.0999999999996,2.503,3.680,6.455
